timestamp,open,high,low,close,volume,quote_volume,trades
2024-12-22 06:00:00,96135.3,96729.9,96097.1,96710.0,4072.181,392677856.4898,87610
2024-12-22 07:00:00,96710.0,96819.4,96065.2,96192.1,4304.365,414999625.341,89010
2024-12-22 08:00:00,96192.1,96666.6,96172.1,96505.6,3808.38,367323604.1212,91340
2024-12-22 09:00:00,96505.6,97221.4,96299.6,96895.1,5877.458,569421584.3876,115019
2024-12-22 10:00:00,96895.0,97322.1,96817.5,96970.0,4018.555,390117471.492,87755
2024-12-22 11:00:00,96970.0,97299.9,96945.0,97054.8,2550.545,247758464.2699,63509
2024-12-22 12:00:00,97054.7,97266.6,96786.8,96948.3,4554.776,441856788.5987,86689
2024-12-22 13:00:00,96948.4,97214.8,96802.6,96943.7,3506.305,340151425.5232,80202
2024-12-22 14:00:00,96943.6,97018.2,95241.4,95330.0,18293.846,1754839249.0587,334943
2024-12-22 15:00:00,95329.9,95625.2,95085.0,95341.0,9162.284,873662083.6322,200097
2024-12-22 16:00:00,95341.0,95833.1,95164.6,95680.0,6692.627,639565585.9419,152001
2024-12-22 17:00:00,95680.1,95823.4,95400.0,95578.2,3173.634,303505480.5073,88140
2024-12-22 18:00:00,95578.2,96426.7,95326.5,95913.4,7727.03,741239294.2783,157864
2024-12-22 19:00:00,95913.5,96113.5,94642.4,94795.4,10088.405,960822798.5735,190190
2024-12-22 20:00:00,94795.4,95600.0,94390.0,95559.9,10365.828,983076548.8665,196283
2024-12-22 21:00:00,95560.0,95714.2,95038.1,95161.7,5960.836,568751420.3674,120542
2024-12-22 22:00:00,95161.7,95597.5,94200.0,95514.1,9086.979,861871017.165,190556
2024-12-22 23:00:00,95514.2,95787.7,94980.0,95153.5,4987.961,475655337.9363,133245
2024-12-23 00:00:00,95153.4,95393.2,94295.4,94371.2,8472.248,802536436.3917,189603
2024-12-23 01:00:00,94371.2,95091.1,93727.0,94431.0,12710.891,1199611528.6754,280920
2024-12-23 02:00:00,94431.0,94740.0,93655.3,94684.8,10651.183,1003048121.9343,258271
2024-12-23 03:00:00,94684.9,96019.8,94570.4,95989.9,11947.406,1140410649.9747,237620
2024-12-23 04:00:00,95989.8,96488.8,95618.2,95810.2,9232.302,887168505.4342,188101
2024-12-23 05:00:00,95810.2,95943.0,95294.8,95572.8,6454.895,617101383.629,135918
2024-12-23 06:00:00,95572.8,95616.1,94639.5,94783.6,7465.833,709635163.606,169184
2024-12-23 07:00:00,94783.7,95540.0,94783.6,95360.5,5430.092,516828524.1291,132991
2024-12-23 08:00:00,95360.5,95524.4,94974.2,95464.4,4493.833,428139516.4026,108753
2024-12-23 09:00:00,95464.4,96126.0,95450.1,95974.8,6566.794,629775826.6997,143495
2024-12-23 10:00:00,95974.9,96407.5,95908.7,96342.9,5427.945,521719937.8468,123511
2024-12-23 11:00:00,96342.9,96499.0,95768.5,95899.4,5145.999,494421794.4685,114158
2024-12-23 12:00:00,95899.4,96377.2,95818.2,96258.3,4524.153,434961826.1059,117942
2024-12-23 13:00:00,96258.3,96307.1,94783.6,94881.7,12334.535,1176840089.4413,239793
2024-12-23 14:00:00,94881.7,95580.0,93669.6,94380.0,24171.863,2285684051.8273,435287
2024-12-23 15:00:00,94379.9,94417.2,93060.3,93217.6,22311.648,2087706341.3811,446731
2024-12-23 16:00:00,93217.7,94249.3,92897.6,93950.0,19036.179,1779445932.6275,362433
2024-12-23 17:00:00,93950.0,94115.8,93186.5,93341.2,10796.349,1009785453.3059,263587
2024-12-23 18:00:00,93341.2,93726.0,92634.7,92707.3,9990.702,930369539.4267,220109
2024-12-23 19:00:00,92707.2,93666.0,92640.6,92997.7,9634.436,897978379.4967,214387
2024-12-23 20:00:00,92997.7,93502.5,92464.4,93177.3,11962.655,1111596283.2466,252404
2024-12-23 21:00:00,93177.4,94287.6,93162.1,93936.1,11714.564,1100379264.9385,240909
2024-12-23 22:00:00,93936.1,95162.3,93870.0,95162.2,8002.26,756994210.5582,146400
2024-12-23 23:00:00,95162.2,95480.4,94648.5,94861.1,8733.09,830299711.3963,185161
2024-12-24 00:00:00,94861.0,94861.1,94120.0,94525.8,8356.355,789283780.6683,164895
2024-12-24 01:00:00,94525.9,94668.0,94006.0,94104.4,4870.865,459304535.0119,115787
2024-12-24 02:00:00,94104.5,94304.7,93525.6,93931.5,7540.643,707926066.9356,146638
2024-12-24 03:00:00,93931.5,94382.5,93788.9,94330.1,3963.516,373012359.0137,95818
2024-12-24 04:00:00,94330.1,94400.0,94019.1,94399.9,3626.994,341793173.0688,81339
2024-12-24 05:00:00,94399.9,94638.6,94290.0,94569.2,3340.213,315629377.9415,68906
2024-12-24 06:00:00,94569.3,94569.3,93800.0,93889.9,4674.634,440350112.5955,91964
2024-12-24 07:00:00,93889.8,94280.2,93774.4,94200.0,3301.968,310536477.1889,74981
2024-12-24 08:00:00,94199.9,94618.0,94091.9,94467.0,4657.365,439719958.4491,95930
2024-12-24 09:00:00,94467.1,94509.5,93914.9,94037.0,3452.636,325041828.3796,82767
2024-12-24 10:00:00,94037.1,94167.9,93800.0,93943.6,3440.17,323149309.881,79976
2024-12-24 11:00:00,93943.6,94410.6,93900.0,94369.0,3382.635,318703488.9897,70759
2024-12-24 12:00:00,94368.3,94384.2,94039.8,94281.0,3093.033,291376194.9109,66436
2024-12-24 13:00:00,94281.6,96088.0,94255.3,96069.1,16334.936,1556450239.2567,261039
2024-12-24 14:00:00,96069.1,97464.0,95829.5,97410.2,25815.303,2496035177.1846,450478
2024-12-24 15:00:00,97410.2,98274.9,97186.8,98243.5,20930.053,2045036722.7866,359792
2024-12-24 16:00:00,98243.5,98700.0,97911.8,98440.1,21158.352,2078800716.5419,329630
2024-12-24 17:00:00,98440.0,98994.0,98273.5,98742.7,14826.372,1462749149.337,275950
2024-12-24 18:00:00,98742.7,99450.0,98355.7,98567.1,14607.23,1444113160.2893,259594
2024-12-24 19:00:00,98567.0,98700.0,97522.5,97558.5,10055.983,986314432.9424,182941
2024-12-24 20:00:00,97558.4,98030.9,97226.2,97266.2,10833.269,1057429707.6099,211573
2024-12-24 21:00:00,97266.3,98414.8,97250.4,98355.2,7690.634,753705273.3627,133538
2024-12-24 22:00:00,98355.2,99074.8,98305.3,98725.4,7442.733,734629772.6855,133157
2024-12-24 23:00:00,98725.5,98988.7,98460.6,98627.2,4214.74,416102716.3968,86410
2024-12-25 00:00:00,98626.9,98848.4,98388.0,98388.0,4342.334,428124169.3332,102008
2024-12-25 01:00:00,98388.0,98571.0,97848.1,97956.0,5237.917,514224401.9312,111011
2024-12-25 02:00:00,97956.1,98324.3,97681.3,98100.1,4482.59,439360132.2682,105703
2024-12-25 03:00:00,98100.1,98254.1,97900.0,98000.0,2882.427,282748037.4548,75614
2024-12-25 04:00:00,98000.1,98323.0,97848.2,98192.6,2669.799,262009334.5047,64281
2024-12-25 05:00:00,98192.7,98328.7,98117.2,98239.8,1726.708,169595725.0397,49195
2024-12-25 06:00:00,98239.9,98539.5,97807.5,97862.7,4525.428,444038250.1143,95735
2024-12-25 07:00:00,97862.6,98331.3,97827.3,98049.7,2871.781,281644866.8824,72618
2024-12-25 08:00:00,98049.8,98231.6,97892.8,98047.4,2635.868,258478083.1969,60833
2024-12-25 09:00:00,98047.5,98240.0,97980.4,98150.0,2435.977,238926776.3733,52359
2024-12-25 10:00:00,98150.0,99323.3,98088.3,98405.0,15583.033,1539366584.0408,266946
2024-12-25 11:00:00,98405.0,98838.5,97709.9,97889.3,7550.094,742771420.7217,166406
2024-12-25 12:00:00,97888.4,98662.7,97570.0,98140.3,12385.676,1214967274.5082,229558
2024-12-25 13:00:00,98140.3,98588.0,98086.8,98422.0,4757.961,468057981.4771,109961
2024-12-25 14:00:00,98422.0,98797.9,98220.0,98667.7,5120.037,504838830.4433,117855
2024-12-25 15:00:00,98667.8,98695.8,98153.5,98493.3,4736.712,466285739.3028,124659
2024-12-25 16:00:00,98493.3,98675.2,98100.0,98387.2,4041.668,397430158.1927,112648
2024-12-25 17:00:00,98387.2,98639.0,98153.8,98533.4,3041.541,299360316.9674,82512
2024-12-25 18:00:00,98533.5,98949.9,98512.0,98722.5,4660.131,460380706.6301,103052
2024-12-25 19:00:00,98722.6,99258.0,98691.0,98981.3,4527.797,448465514.185,109776
2024-12-25 20:00:00,98981.3,99391.2,98832.8,99102.9,4792.422,474998696.9061,108088
2024-12-25 21:00:00,99103.0,99580.7,98331.5,98473.8,9167.362,906426382.1023,174223
2024-12-25 22:00:00,98473.9,99058.8,98378.7,98768.5,4483.87,442556204.2803,92338
2024-12-25 23:00:00,98768.5,99527.4,98768.5,99379.7,6037.759,599045723.2097,135446
2024-12-26 00:00:00,99379.6,99950.0,98900.2,98988.5,11198.067,1113873738.1083,223904
2024-12-26 01:00:00,98988.4,99200.0,98531.5,99003.7,7063.658,698227144.092,149392
2024-12-26 02:00:00,99003.8,99169.4,98400.1,98692.0,6473.8,639480607.9178,132889
2024-12-26 03:00:00,98692.0,99158.3,98505.8,98957.7,5268.342,520628294.6374,113717
2024-12-26 04:00:00,98957.7,98957.7,98190.5,98250.0,5584.699,549853007.8616,126554
2024-12-26 05:00:00,98250.0,98424.4,98033.1,98322.7,4486.306,440698778.8886,103270
2024-12-26 06:00:00,98322.7,98443.9,98000.0,98073.5,3201.119,314175236.0804,81408
2024-12-26 07:00:00,98073.6,98270.0,97647.2,97669.6,7080.985,693282499.8748,125022
2024-12-26 08:00:00,97669.5,97721.8,95573.0,95845.6,35629.973,3436826167.1948,503271
2024-12-26 09:00:00,95845.6,95948.3,95388.0,95412.5,11389.012,1089206067.1553,203287
2024-12-26 10:00:00,95412.5,95744.4,95153.0,95473.6,8487.906,809883984.0214,162003
2024-12-26 11:00:00,95473.6,95991.8,95427.6,95662.7,6439.331,616527473.7351,124056
2024-12-26 12:00:00,95662.6,95847.1,95402.0,95632.5,5742.728,548969483.427,120233
2024-12-26 13:00:00,95632.6,95726.0,95241.1,95654.4,6650.206,634805731.2708,144716
2024-12-26 14:00:00,95654.4,96227.4,95200.1,95424.6,14162.955,1355709160.9929,283473
2024-12-26 15:00:00,95424.6,96179.0,95231.9,95993.5,10717.481,1026584052.5456,243830
2024-12-26 16:00:00,95993.1,96580.0,95770.9,96474.9,11259.32,1083156646.1741,218964
2024-12-26 17:00:00,96474.9,96510.0,95619.5,95774.3,7956.76,763920925.1671,177889
2024-12-26 18:00:00,95774.0,95950.0,95445.4,95707.8,4685.64,448352448.139,128408
2024-12-26 19:00:00,95707.9,96168.1,95400.0,96064.8,4619.393,441997602.0505,122447
2024-12-26 20:00:00,96064.8,96079.9,95361.3,95564.3,5914.034,565510784.2776,131549
2024-12-26 21:00:00,95564.4,95914.4,95276.4,95787.3,4722.177,451454338.8707,111150
2024-12-26 22:00:00,95787.2,95938.3,95601.0,95790.8,1926.77,184553723.4392,50577
2024-12-26 23:00:00,95790.8,95856.3,95341.2,95751.0,4196.989,401285600.988,96307
2024-12-27 00:00:00,95750.9,95895.0,95350.1,95762.1,7007.35,670009258.4093,105795
2024-12-27 01:00:00,95762.1,96219.2,95520.0,95886.6,5147.425,493807174.605,99317
2024-12-27 02:00:00,95886.6,96419.0,95665.8,96028.9,6670.055,641203959.7313,134194
2024-12-27 03:00:00,96028.9,96414.7,95936.7,96377.8,5368.343,516608972.0363,107633
2024-12-27 04:00:00,96377.8,96543.5,96177.5,96253.0,3799.433,366238622.7409,92219
2024-12-27 05:00:00,96252.9,96289.2,95950.4,96210.5,3170.448,304727800.0152,83150
2024-12-27 06:00:00,96210.6,96570.7,96074.6,96565.6,3903.521,376048278.2646,82905
2024-12-27 07:00:00,96565.6,96580.0,94620.0,95074.4,22264.392,2120816149.3436,340268
2024-12-27 08:00:00,95080.1,96377.7,95080.1,95697.6,14290.087,1369679341.839,255521
2024-12-27 09:00:00,95697.8,97564.5,95631.7,96743.6,20121.7,1950375123.724,348474
2024-12-27 10:00:00,96743.5,96994.7,96141.5,96572.4,8595.655,829712036.0703,153795
2024-12-27 11:00:00,96572.5,96907.5,96338.0,96900.3,4929.187,476221427.8333,112213
2024-12-27 12:00:00,96900.3,96999.0,96570.6,96654.5,4525.575,437985620.4039,106079
2024-12-27 13:00:00,96654.5,96654.5,96220.1,96385.1,5310.851,512033404.9842,134244
2024-12-27 14:00:00,96385.1,96449.7,95150.0,95649.0,13848.356,1325447106.2649,289752
2024-12-27 15:00:00,95649.0,95688.9,93982.4,94539.9,22898.152,2166489264.8256,443787
2024-12-27 16:00:00,94539.9,94979.9,94060.1,94146.4,11304.54,1067681304.3856,262491
2024-12-27 17:00:00,94146.4,94328.9,93440.0,94268.5,15788.244,1483031124.9589,311807
2024-12-27 18:00:00,94268.5,94741.5,94186.9,94529.6,7010.849,662465708.5757,145133
2024-12-27 19:00:00,94529.6,94773.8,94211.6,94720.3,4690.028,442967106.3267,114263
2024-12-27 20:00:00,94720.2,94745.2,94280.0,94548.1,5150.064,486677033.0525,120270
2024-12-27 21:00:00,94548.1,94794.0,94338.6,94490.0,3643.206,344595050.325,89994
2024-12-27 22:00:00,94489.9,94641.0,94149.5,94390.0,3210.187,303027479.6551,72054
2024-12-27 23:00:00,94390.0,94490.5,94094.0,94258.9,3360.595,316900136.0723,81298
2024-12-28 00:00:00,94258.9,94507.4,94221.0,94366.3,2775.343,261877958.2702,76411
2024-12-28 01:00:00,94366.4,94600.0,94100.0,94510.6,2878.213,271559776.4238,75246
2024-12-28 02:00:00,94510.6,94599.9,94235.3,94295.6,1893.538,178850616.1599,53360
2024-12-28 03:00:00,94295.6,94687.6,94295.6,94550.6,1957.471,185064858.5652,47913
2024-12-28 04:00:00,94550.6,94610.0,94461.7,94482.6,1198.702,113323072.1825,35344
2024-12-28 05:00:00,94482.6,94762.3,94474.1,94586.6,2357.294,223115560.0594,51411
2024-12-28 06:00:00,94586.6,94678.2,94351.0,94424.6,1861.654,175892209.0179,54939
2024-12-28 07:00:00,94424.5,94584.7,94256.9,94334.7,2086.631,196988142.5628,54083
2024-12-28 08:00:00,94334.6,94499.2,94261.7,94446.4,1680.158,158582928.0266,53272
2024-12-28 09:00:00,94446.4,94655.0,94437.5,94541.8,2331.151,220469250.2484,53249
2024-12-28 10:00:00,94541.9,94677.2,94460.0,94585.8,1970.143,186350750.0157,49603
2024-12-28 11:00:00,94585.8,94850.0,94550.0,94711.3,2735.283,258994560.6903,53915
2024-12-28 12:00:00,94711.3,94844.0,94550.4,94552.1,2550.588,241479760.6419,61762
2024-12-28 13:00:00,94552.1,94724.7,94432.7,94622.5,2871.353,271607068.3791,65350
2024-12-28 14:00:00,94622.5,95346.1,94360.1,94540.5,10661.496,1011198225.0096,185985
2024-12-28 15:00:00,94540.5,94781.1,94320.0,94407.7,4090.994,386812989.542,96838
2024-12-28 16:00:00,94407.8,94898.5,94356.5,94838.9,3506.329,331832661.1574,80011
2024-12-28 17:00:00,94838.9,95197.3,94777.3,94991.7,4692.031,445868953.7891,108329
2024-12-28 18:00:00,94991.7,95069.3,94666.6,94796.3,2280.809,216382318.1425,62330
2024-12-28 19:00:00,94796.4,95108.4,94789.1,94993.8,1777.865,168854450.0981,48839
2024-12-28 20:00:00,94993.7,95120.0,94836.0,95043.2,1087.577,103266182.0561,41227
2024-12-28 21:00:00,95043.1,95185.6,94915.0,95127.4,1326.381,126072931.7419,41140
2024-12-28 22:00:00,95127.5,95700.0,95000.0,95286.8,4859.939,463265199.6564,95054
2024-12-28 23:00:00,95286.7,95382.9,95068.1,95259.1,2560.406,243876110.7923,67918
2024-12-29 00:00:00,95259.1,95300.0,94998.3,95115.9,1926.358,183234684.5263,59393
2024-12-29 01:00:00,95116.0,95177.8,94761.0,94818.8,2374.15,225380427.7899,60070
2024-12-29 02:00:00,94818.8,95180.0,94812.3,95113.8,1865.357,177270176.5019,46839
2024-12-29 03:00:00,95113.9,95191.0,94930.0,95135.3,1920.659,182586840.5021,40076
2024-12-29 04:00:00,95135.3,95245.2,95013.4,95088.9,999.418,95058513.164,29253
2024-12-29 05:00:00,95089.0,95160.0,95020.0,95088.3,776.214,73803116.0426,24137
2024-12-29 06:00:00,95088.4,95188.8,94930.0,95150.9,1651.781,157024772.6133,38285
2024-12-29 07:00:00,95151.0,95250.0,95043.3,95233.2,1419.802,135090891.3411,37668
2024-12-29 08:00:00,95233.3,95286.4,95035.7,95088.8,1254.042,119280221.5968,34205
2024-12-29 09:00:00,95088.8,95186.7,95012.0,95150.1,1383.618,131589481.7746,34037
2024-12-29 10:00:00,95150.1,95251.2,95060.0,95130.5,1971.684,187623438.7841,39799
2024-12-29 11:00:00,95130.4,95149.0,94968.4,94986.1,1109.194,105451619.1866,27884
2024-12-29 12:00:00,94986.2,95105.3,94852.0,94860.6,2696.659,256043570.2982,53589
2024-12-29 13:00:00,94860.7,94978.8,94709.4,94890.1,2932.752,278238560.6316,64446
2024-12-29 14:00:00,94890.0,95195.0,93925.4,94568.4,15505.694,1465127767.4672,248288
2024-12-29 15:00:00,94568.4,94785.1,94341.7,94468.4,4422.677,418294048.1833,99028
2024-12-29 16:00:00,94468.3,94537.7,93543.0,93850.1,11316.356,1062727700.3852,197204
2024-12-29 17:00:00,93850.0,94071.6,93740.4,93902.2,3947.08,370613150.5094,97085
2024-12-29 18:00:00,93902.2,93902.2,93534.6,93612.0,4673.251,437846779.1359,99991
2024-12-29 19:00:00,93612.0,93826.0,93333.0,93559.6,6270.125,586549049.4928,117714
2024-12-29 20:00:00,93559.5,93827.6,93300.1,93800.2,4512.406,421992356.4962,106742
2024-12-29 21:00:00,93800.3,93892.5,93094.1,93303.4,6037.687,564383141.5628,124439
2024-12-29 22:00:00,93303.4,93728.8,93000.0,93100.3,6458.331,602490151.2831,146987
2024-12-29 23:00:00,93100.3,93827.7,92961.8,93700.0,7622.639,711666507.3113,163305
2024-12-30 00:00:00,93699.9,93866.6,93456.3,93542.6,3982.097,372754068.1627,122059
2024-12-30 01:00:00,93542.5,94240.0,93326.0,93900.0,8156.93,764821352.6116,182853
2024-12-30 02:00:00,93899.9,93928.5,93363.0,93869.6,3986.155,373164859.1991,109849
2024-12-30 03:00:00,93869.7,94051.0,93615.0,93681.1,3194.471,299867889.8239,79477
2024-12-30 04:00:00,93680.8,93946.0,93228.1,93234.5,3717.025,347774678.5185,93062
2024-12-30 05:00:00,93234.5,93540.0,93181.8,93540.0,3118.065,291022596.9928,89841
2024-12-30 06:00:00,93540.0,94048.9,93467.3,93865.8,5239.511,491600559.8891,106456
2024-12-30 07:00:00,93865.8,93914.9,93277.8,93688.9,4198.392,392791920.475,94971
2024-12-30 08:00:00,93688.9,93945.4,93674.4,93811.5,3346.273,313917828.561,86612
2024-12-30 09:00:00,93811.4,93998.9,93637.3,93855.4,3007.603,282225440.4555,81858
2024-12-30 10:00:00,93855.3,94053.5,93700.0,93752.7,2550.737,239464609.9724,59083
2024-12-30 11:00:00,93752.6,93936.9,93433.0,93900.1,5265.725,493279346.9841,96350
2024-12-30 12:00:00,93900.1,94249.9,93674.8,93721.0,6950.762,653020010.2998,121421
2024-12-30 13:00:00,93720.9,93795.9,92569.0,92658.8,18314.174,1704657775.8122,288815
2024-12-30 14:00:00,92659.0,93095.0,91763.1,91845.2,23181.833,2142243578.0699,440836
2024-12-30 15:00:00,91845.3,92441.6,91510.0,92081.5,21903.266,2011308392.6643,414949
2024-12-30 16:00:00,92081.5,92195.7,91758.3,92085.0,7950.521,731372036.3104,189776
2024-12-30 17:00:00,92085.5,94188.0,91933.4,93800.0,24425.088,2277740252.9355,395972
2024-12-30 18:00:00,93800.0,94668.5,93532.0,94570.4,16177.339,1526182099.3886,319377
2024-12-30 19:00:00,94570.4,94600.5,93928.6,94400.0,7852.089,740232520.8365,183537
2024-12-30 20:00:00,94400.1,95031.6,94273.8,94319.1,10589.032,1002288859.6512,198136
2024-12-30 21:00:00,94318.1,94367.1,91850.0,92035.2,21434.965,1989792575.8051,341117
2024-12-30 22:00:00,92035.1,93000.0,91900.0,92768.0,8684.94,803456308.3366,194892
2024-12-30 23:00:00,92767.9,92863.9,92352.7,92759.3,5116.6,473780131.6182,109874
2024-12-31 00:00:00,92759.3,92875.4,92345.0,92435.8,4354.027,403252104.0993,121179
2024-12-31 01:00:00,92435.9,92549.9,92000.0,92410.2,6961.012,642397427.7134,152716
2024-12-31 02:00:00,92410.4,92687.4,92253.9,92433.6,2867.74,265241914.6015,87185
2024-12-31 03:00:00,92433.7,92623.9,92210.4,92481.5,2759.064,255012826.2735,79955
2024-12-31 04:00:00,92481.5,92797.5,92319.7,92428.5,2918.901,270169208.495,74348
2024-12-31 05:00:00,92428.5,92718.9,92315.4,92559.3,2337.066,216344905.6864,66816
2024-12-31 06:00:00,92559.4,93000.0,92533.6,92781.9,3671.24,340607811.1161,87792
2024-12-31 07:00:00,92782.0,92870.0,92726.4,92819.6,2168.481,201263541.3145,59017
2024-12-31 08:00:00,92819.5,94738.4,92800.0,93904.0,20918.388,1966707286.3251,306729
2024-12-31 09:00:00,93904.0,94145.0,93808.0,94008.5,5097.523,479090451.1725,128312
2024-12-31 10:00:00,94008.4,94243.0,93643.9,94083.2,6774.825,636592926.0887,121104
2024-12-31 11:00:00,94083.2,94274.3,93966.0,94202.5,3719.029,350097925.9215,75105
2024-12-31 12:00:00,94202.4,94926.3,94202.4,94511.4,9910.614,937344384.8919,169537
2024-12-31 13:00:00,94511.4,96032.1,94491.9,95567.4,20426.689,1950840293.4413,304817
2024-12-31 14:00:00,95567.4,96254.3,95346.5,95666.0,15093.48,1444838015.5551,280794
2024-12-31 15:00:00,95665.9,95963.5,94890.1,95389.4,12875.488,1228728878.6279,271222
